gene_id	gene_name	MFM1-D	MFM1-V	MFM2-D	MFM3-D	MFM3-V	MFM4-D	MFM4-V	MFM5-D	MFM5-V	MFM6-D	MFM6-V
ENSG00000122643	NT5C3A	29.588543009733815	28.857309288582577	35.69512660727407	33.544157451553666	28.110778364502906	28.989831108587452	29.7736634987716	30.89833467056401	29.94266816587457	32.32768609503943	28.63344195654577
ENSG00000122644	ARL4A	9.205416181807058	9.79168456172585	11.708672761976858	9.04526738717037	11.727474898341383	8.889651647350505	10.81038811183319	10.256966305383452	9.179807714059224	10.060989741722825	12.605438655577034
ENSG00000122674	CCZ1	55.64408002898629	57.70588495967158	52.68267529470494	41.347097566319285	48.37345321348381	45.68383232711724	48.213488310985475	47.25430354439093	48.384260794461994	50.46555705147052	50.57999808581256
ENSG00000122678	POLM	17.051620191111557	15.684678924754818	14.961952578219874	15.505223480409585	16.679516373908555	17.68613814635276	15.399866125054473	17.292251611015026	15.369011556909609	15.399866125054473	17.344741349796603
ENSG00000122691	TWIST1	8.478565263156804	7.416923580861471	7.346088474165886	5.437758666563354	4.743828009209421	7.472910126907276	5.9589628933059915	5.9413505260357224	6.840955520617969	8.11554512939942	6.457874248640557
ENSG00000122692	SMU1	69.51587842128978	77.94076768323026	96.37083409562932	58.20783433144813	64.33475516752789	71.1757833025539	76.2238010332133	69.00782313265339	63.415707622172526	66.55189397349532	82.36173597771206
ENSG00000122694	GLIPR2	4.769073347624745	3.8609291190376878	5.0063851240557975	3.6068964185261447	3.247404347352265	6.579560949501498	4.482671107581849	5.572911409051899	4.4163627524521125	5.8967945527237084	5.382414115931621
ENSG00000122696	SLC25A51	9.404055329852163	7.4640508487673	8.387449961312932	9.147275869703103	8.418250410202733	8.22646554674493	5.8731523973338176	8.100070334519952	8.478565263156804	9.546400010376153	7.953523453298661
ENSG00000122705	CLTA	97.50317713555697	115.09332749852268	101.79615229160436	77.1921225267973	82.34019810333483	84.21922921254553	96.69777995118399	87.74008643752644	86.40641975011457	83.30335958092438	100.28281527243448
ENSG00000122707	RECK	7.6409613448740625	11.781704494332581	10.412616789338049	7.472910126907276	10.176071355693859	9.251497173343877	10.34813629244445	10.85382324560731	8.823043983028285	10.1720680401369	9.45237208971552
ENSG00000122728	TAF1L	7.772571180704413	7.543905920509183	6.164127727313331	7.749343187207336	8.035813340122884	9.132102200700622	6.062787207124458	8.256595475524724	8.12552446880538	8.256595475524724	5.935242764330309
ENSG00000122729	ACO1	31.363532633998595	33.91015676924228	36.41812427493705	29.095743345800958	29.64871925598957	29.80396283895199	31.14465933140456	34.14583785933713	30.178410962712647	37.62245246258609	38.31629332689455
ENSG00000122741	DCAF10	67.34744782591787	73.71324262246661	79.12420971780186	61.75917777004528	68.32906468468752	64.58771689912693	64.26588597451631	57.525097606297805	61.65178280309823	53.528937704543075	58.04085115663032
ENSG00000122778	KIAA1549	191.29474494479248	214.80841957398613	211.02651051392408	229.18978531582786	248.39158922471944	211.02651051392408	230.16105956724004	213.5796893010076	247.9189717666427	216.07016295393075	226.7736405407123
ENSG00000122779	TRIM24	94.2582779225469	109.94101169592163	112.65928631371982	105.06111475401326	105.41698260765526	100.126391250659	105.45448190915785	96.72915324249978	102.47229003402038	96.34254140749111	95.5974364786055
ENSG00000122783	CYREN	20.34614860381299	17.941896722985195	15.33140505693197	19.573065702603603	23.224627573063298	23.31746676720347	16.192284518061886	21.633188874426885	18.93617577985412	20.281703812333035	17.324225253051374
ENSG00000122786	CALD1	1.9972693039336924	1.753420693102218	2.608128457014914	1.9972693039336924	1.8519651514718936	1.5508326400817727	1.753420693102218	1.9404434589913564	1.753420693102218	2.4991296290037126	1.9972693039336924
ENSG00000122863	CHST3	7.393567399571005	9.899091565781045	8.558010514657115	8.078066588940503	8.404161430560913	7.171534356957217	6.619104787593813	9.04179577185691	9.448420714738706	11.033010969940692	10.42496108348465
ENSG00000122873	CISD1	58.95989212685612	59.45920247078308	73.38704859406208	55.497691261929994	56.271197954198975	55.961838452566894	55.305946850336625	56.03163494427851	54.04230544772868	60.62848414717214	62.13810167071324
ENSG00000122882	ECD	89.94074456855208	85.71585349062354	76.5393272828787	80.71109372265113	87.79082511573718	86.40641975011457	83.00098655406154	78.05759550770762	81.34760346776378	84.21922921254553	91.69817633674167
ENSG00000122884	P4HA1	34.0659177365529	35.93260312913343	46.470595784447596	32.70984004474787	30.354196905852362	34.40963968130111	36.92472017004295	32.97421193141853	31.875260829905358	36.33156276733233	41.50449242036866
ENSG00000122912	SLC25A16	19.307684426581893	18.163192120204403	18.313879688279414	18.17815845815882	16.77909947505724	16.392141212051047	22.81327905113249	16.610916455817758	15.699864856533797	14.127824360241384	14.943492793015839
ENSG00000122952	ZWINT	191.15771675283128	200.57983586953796	166.01210009605674	217.04665669229922	279.6261502575734	234.76739147362807	284.0513483847705	242.893794272786	285.6734651009871	213.4302098796039	315.9083820950442
ENSG00000122958	VPS26A	95.22816451982531	98.77501737053237	98.34466649533876	91.4443533925575	87.4165191011124	83.07523443934514	90.150207566912	86.06159412666744	87.74008643752644	92.60175866271702	92.13757399177761
ENSG00000122965	RBM19	38.384603614402096	39.551589604777384	37.93529617452045	41.557312141784365	41.758955856305924	38.95009602408823	39.623635316326116	45.214891389928795	49.89115717806217	44.8956757803738	42.4156374397469
ENSG00000122966	CIT	72.21446135300953	71.59513742963743	41.98262244886272	70.231045739383	71.40142720394189	54.4835470084887	65.2898055991369	58.55043897325314	76.97550321133407	59.18746919019792	60.547900004415894
ENSG00000122970	IFT81	38.13889318437018	40.80987129656397	42.473914118995125	43.79429214405288	54.05609803992586	50.00907545299148	57.45804993223907	46.36555237519263	49.67468114755481	44.22161976179862	52.63535160314117
ENSG00000122971	ACADS	16.58049231594301	13.38850674691477	18.083825915912787	14.80179485703389	14.733595233636333	15.26876438047109	12.88033628491106	15.02948196863541	11.478224669008078	14.014156372172117	17.02474625027905
ENSG00000123009	NME2P1	47.197463609412154	45.10184228463349	53.90089342291592	43.12426766058391	46.02390391085502	43.314750796302015	45.748811338442884	49.92527503955839	45.875661348658745	51.447008289364625	45.418287299842326
ENSG00000123064	DDX54	109.35106032374934	101.02740055786691	108.64558502614865	111.24617622701565	107.5929891616886	105.79633128479965	98.80519251110142	118.60894729162993	105.31933197206372	115.82616790165376	108.60943876757332
ENSG00000123066	MED13L	78.27021323731023	72.52289705392877	59.840109204892926	101.76311613438257	96.90667554661962	92.16285073868036	72.21446135300953	94.20044278642611	97.50317713555697	97.59363002966455	79.67769571054957
ENSG00000123080	CDKN2C	10.191874750963617	10.663565141364812	9.422289507311675	10.167625669089874	12.386082210101529	10.917470695618	12.299892097843445	9.20973966687603	11.154753660529236	8.131944798376278	15.594116727568336
ENSG00000123091	RNF11	81.8458912041871	71.05742703172692	68.00132187579506	65.94152588244668	69.70011028576775	68.87985452520303	71.48316338948406	79.30522789103674	66.65551735969645	76.30786293522728	74.09222432638742
ENSG00000123094	RASSF8	6.5346871634174155	6.923570798051292	6.353369037002045	6.65893005736876	9.147275869703103	9.179807714059224	6.413906899859128	8.065079096522645	7.656545808741501	7.5207653516506605	9.105429895143967
ENSG00000123095	BHLHE41	9.573943764614391	19.616693945308285	9.63275731502727	17.267618811777925	26.435031177461433	15.955931353762987	27.36300843833094	16.068661006646533	33.21005737903522	19.383726385681005	32.01822766239834
